ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;LAU
2021;01503;"Milano - Universit  commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;33
2021;01503;"Milano - Universit  commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;11
2021;01503;"Milano - Universit  commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;13
2021;01503;"Milano - Universit  commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;158
2021;01503;"Milano - Universit  commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;127
2021;01503;"Milano - Universit  commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Vecchio Ordinamento;04;Business, administration and law;M;1
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;471
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;351
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;1664
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;3670
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;435
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;234
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;2033
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;3873
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;48
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;47
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;1457
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;531
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;775
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;534
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;158
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;116
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;469
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;412
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);F;36
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);M;241
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;250
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;310
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;689
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;M;206
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;10;Services;F;69
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea;10;Services;M;139
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;783
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;331
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;540
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;233
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;100
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;80
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;622
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;372
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;31
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;137
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;119
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;137
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;F;88
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;M;55
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;F;19
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;M;78
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;406
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;225
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;77
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;20
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;516
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;299
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;02;Arts and humanities;F;7
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;02;Arts and humanities;M;8
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;03;Social sciences, journalism and information;F;3
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;03;Social sciences, journalism and information;M;2
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;04;Business, administration and law;F;4
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;04;Business, administration and law;M;5
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;09;Health and welfare;M;1
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;01;Education;F;549
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;01;Education;M;69
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;364
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;96
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;880
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;737
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;301
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;310
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;111
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;57
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;105
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;664
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;10;Services;F;289
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea;10;Services;M;593
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;F;219
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;M;21
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;583
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;136
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;287
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;188
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;53
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;241
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;F;105
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;M;174
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;194
2021;01301;"Novedrate (CO) - Universit  telematica ""e-Campus""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;145
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;131
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;26
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;315
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;278
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;6
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;1
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;158
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;108
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);F;10
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);M;65
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;18
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;53
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;149
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;M;56
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;10;Services;F;98
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea;10;Services;M;96
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;23
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;4
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;28
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;18
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;63
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;53
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;48
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;41
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;1
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;8
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;7
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;14
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;56
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;28
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;82
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;66
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Vecchio Ordinamento;09;Health and welfare;F;1
2021;01201;"Castellanza - Universit  ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;98
2021;01201;"Castellanza - Universit  ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;138
2021;01201;"Castellanza - Universit  ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;29
2021;01201;"Castellanza - Universit  ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;83
2021;01201;"Castellanza - Universit  ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;160
2021;01201;"Castellanza - Universit  ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;241
2021;01201;"Castellanza - Universit  ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;39
2021;01201;"Castellanza - Universit  ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;72
2021;01201;"Castellanza - Universit  ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;10
2021;01201;"Castellanza - Universit  ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;11
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;01;Education;F;150
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;01;Education;M;11
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;02;Arts and humanities;F;433
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;02;Arts and humanities;M;159
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;307
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;189
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;04;Business, administration and law;F;235
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;04;Business, administration and law;M;221
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;156
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;118
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);F;9
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);M;71
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;215
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;414
